2025-07-12 15:55:37.638,,,Setpoints updated: low=2.4, high=3.2
2025-07-12 16:11:40.966,1.606,0.5391,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 16:18:03.778,0.4198,2.0479,Auto: Turned on charging and off LED (below low setpoint)
2025-07-12 17:11:27.578,1.6004,0.4349,Auto: Turned off charging and on LED (above high setpoint)
2025-07-12 17:18:21.771,1.1948,2.0062,Auto: Turned on charging and off LED (below low setpoint)
2025-07-13 19:29:01.964,,,Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: /gpio0/high (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x727b084eac90>, 'Connection to 192.168.1.192 timed out. (connect timeout=1)'))
2025-07-13 19:29:08.550,,,Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: /gpio0/high (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x727b0b725550>, 'Connection to 192.168.1.192 timed out. (connect timeout=1)'))
2025-07-13 19:30:13.450,,,Setpoints updated: low=2.0, high=3.2
2025-07-13 19:30:22.535,1.7514,0.2981,Turned off LED lights (GPIO0 HIGH)
2025-07-13 19:30:23.488,1.7573,0.2985,Auto: Turned off charging and on LED (above high setpoint)
2025-07-13 19:30:28.393,1.7514,0.2981,Turned off LED lights (GPIO0 HIGH)
2025-07-13 19:30:33.631,1.7589,0.2986,Auto: Turned off charging and on LED (above high setpoint)
2025-07-13 19:51:27.785,0.0,0.2411,Auto: Turned on charging and off LED (below low setpoint)
2025-07-13 19:52:08.819,1.6004,0.2946,Auto: Turned off charging and on LED (above high setpoint)
2025-07-15 06:26:24.346,,,Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: /gpio0/high (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x727b0b726630>, 'Connection to 192.168.1.192 timed out. (connect timeout=1)'))
2025-07-17 12:05:51.459,,,Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: /gpio0/high (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x77a67bbea000>, 'Connection to 192.168.1.192 timed out. (connect timeout=1)'))
2025-07-17 12:06:07.335,,,Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: /gpio0/high (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x77a67873f1a0>: Failed to establish a new connection: [Errno 113] No route to host'))
2025-07-17 12:06:19.303,,,Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: /gpio0/high (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x77a67873ef60>: Failed to establish a new connection: [Errno 113] No route to host'))
2025-07-17 12:06:25.562,1.8639,2.0479,Turned off LED lights (GPIO0 HIGH)
2025-07-18 20:13:03.139,,,Setpoints updated: low=3.0, high=4.0
2025-07-18 20:13:26.714,,,Setpoints updated: low=3.0, high=3.1
2025-07-18 20:13:32.254,1.8029,0.2969,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:13:42.595,1.5741,0.2184,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:13:52.970,1.5755,0.2203,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:14:03.087,1.5751,0.2208,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:14:13.202,1.5783,0.2228,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:14:23.332,1.5775,0.2231,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:14:33.477,1.5767,0.2233,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:14:43.606,1.5758,0.2235,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:14:53.745,1.5751,0.2237,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:15:03.872,1.5743,0.2188,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:15:14.014,1.5737,0.219,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:15:24.161,1.5732,0.2191,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:15:34.285,1.5727,0.219,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:15:44.466,1.572,0.219,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:15:54.615,1.5715,0.2191,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:16:04.763,1.5708,0.2189,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:16:14.874,1.5702,0.2189,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:16:24.981,1.5696,0.2187,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:16:35.116,1.5692,0.2186,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:16:45.233,1.5686,0.2184,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:16:55.392,1.568,0.2181,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:17:05.522,1.5678,0.2178,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:17:15.658,1.5673,0.2174,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:17:25.784,1.5669,0.2171,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:17:35.950,1.5662,0.2166,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:17:46.067,1.5658,0.2163,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:17:56.203,1.5653,0.2158,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:18:06.455,1.5647,0.2153,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:18:16.585,1.5642,0.2148,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:18:26.742,1.5635,0.2143,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:18:36.873,1.5622,0.2138,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:18:46.994,1.5624,0.2133,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:18:57.101,1.562,0.2128,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:19:07.376,1.5617,0.2123,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:19:17.530,1.5612,0.2117,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:19:27.650,1.5608,0.2112,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:19:37.785,1.5603,0.2106,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:19:48.072,1.5599,0.2101,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:19:58.241,1.5593,0.2094,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:20:08.452,1.5588,0.2089,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:20:18.841,1.5581,0.2082,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:20:29.093,1.5577,0.2077,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:20:39.245,1.557,0.2071,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:20:49.481,1.5566,0.2064,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:20:59.631,1.5561,0.2059,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:21:10.075,1.5548,0.2053,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:21:20.186,1.555,0.2046,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:21:30.333,1.5546,0.2042,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:21:40.497,1.554,0.2036,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:21:50.905,1.5535,0.2031,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:22:01.047,1.5529,0.2026,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:22:11.202,1.5516,0.2021,Auto: Turned off charging and on LED (above high setpoint)
2025-07-18 20:22:21.335,1.5518,0.2016,Auto: Turned off charging and on LED (above high setpoint)
