timestamp,voltage_a0,voltage_a1
2025-06-16 14:28:19.829,1.8904,1.5321
2025-06-16 14:28:24.881,1.8904,1.5405
2025-06-16 14:28:29.932,1.8904,1.5086
2025-06-16 14:28:34.975,1.8904,1.5003
2025-06-16 14:28:55.329,1.8901,1.5395
2025-06-16 14:29:00.426,1.8904,1.5388
2025-06-16 14:29:05.469,1.8905,1.5437
2025-06-16 14:29:10.556,1.8904,1.5418
2025-06-16 14:29:15.607,1.8904,1.5383
2025-06-16 14:29:20.648,1.8904,1.5431
2025-06-16 14:29:25.693,1.8904,1.5431
2025-06-16 14:29:30.735,1.8903,1.5419
2025-06-16 14:29:35.783,1.8904,1.5431
2025-06-16 14:29:45.934,1.8904,1.5408
2025-06-16 14:29:50.983,1.8903,1.5436
2025-06-16 14:29:56.032,1.8903,1.5431
2025-06-16 14:30:01.081,1.8903,1.5425
2025-06-16 14:30:06.187,1.8902,1.5363
2025-06-16 14:30:11.235,1.8903,1.5387
2025-06-16 14:30:16.312,1.8903,1.5413
2025-06-16 14:30:21.357,1.8902,1.5363
2025-06-16 14:30:26.401,1.8903,1.5346
2025-06-16 14:30:31.462,1.8902,1.54
2025-06-16 14:30:36.516,1.8902,1.5411
2025-06-16 14:30:41.569,1.8902,1.5373
2025-06-16 14:30:51.714,1.8901,1.5381
2025-06-16 14:30:56.764,1.8901,1.5353
2025-06-16 14:31:01.818,1.8901,1.5358
2025-06-16 14:31:06.860,1.8901,1.5311
2025-06-16 14:31:11.935,1.8901,1.5341
2025-06-16 14:31:16.979,1.8874,1.5346
2025-06-16 14:31:22.025,1.8899,1.5334
2025-06-16 14:31:27.124,1.89,1.5344
2025-06-16 14:31:32.188,1.8887,1.5316
2025-06-16 14:31:37.260,1.8901,1.5346
2025-06-16 14:31:42.321,1.8901,1.5346
2025-06-16 14:31:47.368,1.8899,1.5337
2025-06-16 14:31:52.419,1.89,1.5343
2025-06-16 14:31:57.463,1.8901,1.5294
2025-06-16 14:32:07.629,1.8901,1.5337
2025-06-16 14:32:12.676,1.8901,1.5319
2025-06-16 14:32:27.933,1.8901,1.5281
2025-06-16 14:32:32.996,1.8901,1.5283
2025-06-16 14:32:38.043,1.8901,1.5293
2025-06-16 14:32:43.095,1.8901,1.5302
2025-06-16 14:32:48.147,1.89,1.5347
2025-06-16 14:32:53.196,1.8899,1.5341
2025-06-16 14:32:58.254,1.8899,1.5303
2025-06-16 14:33:03.302,1.89,1.5341
2025-06-16 14:33:08.350,1.8899,1.5296
2025-06-16 14:33:13.404,1.8899,1.5286
2025-06-16 14:33:18.455,1.8899,1.5287
2025-06-16 14:33:23.503,1.8898,1.5318
2025-06-16 14:33:38.748,1.8898,1.5291
2025-06-16 14:33:43.798,1.8899,1.5288
2025-06-16 14:33:53.946,1.89,1.5291
2025-06-16 14:34:04.092,1.8901,1.5346
2025-06-16 14:34:14.239,1.8901,1.5296
2025-06-16 14:34:19.286,1.8902,1.5328
2025-06-16 14:34:24.423,1.8901,1.5304
2025-06-16 14:34:29.464,1.89,1.5345
2025-06-16 14:34:34.509,1.89,1.5301
2025-06-16 14:34:39.551,1.8899,1.5292
2025-06-16 14:34:44.596,1.8899,1.5323
2025-06-16 14:34:49.646,1.8899,1.5321
2025-06-16 14:34:54.743,1.8899,1.532
2025-06-16 14:35:09.990,1.8899,1.5351
2025-06-16 14:35:15.129,1.8899,1.5343
2025-06-16 14:35:20.183,1.89,1.533
2025-06-16 14:35:25.227,1.89,1.5328
2025-06-16 14:35:30.305,1.8898,1.534
2025-06-16 14:35:35.358,1.8899,1.5289
2025-06-16 14:35:40.442,1.8898,1.5342
2025-06-16 14:35:45.489,1.8898,1.5312
2025-06-16 14:35:50.533,1.8898,1.5319
2025-06-16 14:35:55.576,1.8898,1.5341
2025-06-16 14:36:00.618,1.8898,1.5303
2025-06-16 14:36:05.675,1.8898,1.5358
2025-06-16 14:36:10.723,1.8898,1.5318
2025-06-16 14:36:15.772,1.8897,1.5334
2025-06-16 14:36:20.828,1.8897,1.5343
2025-06-16 14:36:25.880,1.8897,1.5378
2025-06-16 14:36:30.942,1.8896,1.5401
2025-06-16 14:36:35.994,1.8897,1.5424
2025-06-16 14:36:41.040,1.8896,1.5381
2025-06-16 14:36:46.125,1.8896,1.539
2025-06-16 14:36:51.167,1.8896,1.5379
2025-06-16 14:36:56.212,1.8896,1.5433
2025-06-16 14:37:01.253,1.8897,1.5424
2025-06-16 14:37:06.305,1.8897,1.5449
2025-06-16 14:37:11.347,1.8896,1.5451
2025-06-16 14:37:16.409,1.8896,1.5458
2025-06-16 14:37:21.473,1.8896,1.5466
2025-06-16 14:37:26.528,1.8896,1.5452
2025-06-16 14:37:31.583,1.8896,1.5402
2025-06-16 14:37:36.670,1.8894,1.5397
2025-06-16 14:37:41.715,1.8894,1.5408
2025-06-16 14:37:46.784,1.8894,1.5393
2025-06-16 14:37:51.829,1.8895,1.5392
2025-06-16 14:37:56.882,1.8895,1.5388
2025-06-16 14:38:01.935,1.8894,1.5438
2025-06-16 14:38:06.982,1.8894,1.546
2025-06-16 14:38:12.036,1.8894,1.5426
2025-06-16 14:38:17.087,1.8894,1.5454
2025-06-16 14:38:22.131,1.8895,1.5461
2025-06-16 14:38:32.282,1.8895,1.5446
2025-06-16 14:38:37.331,1.8896,1.5389
2025-06-16 14:38:52.679,1.8896,1.5441
2025-06-16 14:38:57.723,1.8894,1.5441
2025-06-16 14:39:02.774,1.8894,1.5443
2025-06-16 14:39:07.838,1.8895,1.5453
2025-06-16 14:39:12.895,1.8895,1.5399
2025-06-16 14:39:28.144,1.8896,1.5403
2025-06-16 14:39:38.318,1.8897,1.5398
2025-06-16 14:39:53.572,1.8897,1.5418
2025-06-16 14:40:08.885,1.8898,1.5404
2025-06-16 14:40:19.115,1.8898,1.5464
2025-06-16 14:40:29.302,1.8899,1.5446
2025-06-16 14:40:39.444,1.8898,1.5458
2025-06-16 14:40:44.493,1.8897,1.549
2025-06-16 14:40:49.594,1.8898,1.5527
2025-06-16 14:40:54.646,1.8896,1.5479
2025-06-16 14:40:59.688,1.8897,1.5521
2025-06-16 14:41:04.732,1.8896,1.5499
2025-06-16 14:41:09.783,1.8896,1.5546
2025-06-16 14:41:14.846,1.8896,1.5554
2025-06-16 14:41:19.893,1.8894,1.5506
2025-06-16 14:41:24.936,1.8894,1.55
2025-06-16 14:41:29.980,1.8896,1.5504
2025-06-16 14:41:35.032,1.8895,1.5526
2025-06-16 14:41:40.077,1.8895,1.5589
2025-06-16 14:41:45.122,1.8894,1.5586
2025-06-16 14:41:50.171,1.8894,1.5531
2025-06-16 14:41:55.215,1.8894,1.5573
2025-06-16 14:42:00.268,1.8894,1.5498
2025-06-16 14:42:05.309,1.8894,1.5539
2025-06-16 14:42:10.351,1.8893,1.5501
2025-06-16 14:42:15.393,1.8894,1.5486
2025-06-16 14:42:20.437,1.8893,1.5474
2025-06-16 14:42:25.486,1.8894,1.5543
2025-06-16 14:42:30.529,1.8894,1.5487
2025-06-16 14:42:35.617,1.8893,1.5539
2025-06-16 14:42:40.668,1.8894,1.5531
2025-06-16 14:42:45.724,1.8893,1.5526
2025-06-16 14:42:50.795,1.8893,1.5544
2025-06-16 14:42:55.842,1.8893,1.5544
2025-06-16 14:43:00.910,1.8893,1.5559
2025-06-16 14:43:05.977,1.8893,1.5508
2025-06-16 14:43:11.021,1.8893,1.5548
2025-06-16 14:43:16.075,1.8892,1.5546
2025-06-16 14:43:21.124,1.8893,1.5535
2025-06-16 14:43:26.177,1.8893,1.5521
2025-06-16 14:43:31.225,1.8892,1.5478
2025-06-16 14:43:36.277,1.8892,1.547
2025-06-16 14:43:41.333,1.8892,1.5463
2025-06-16 14:43:46.376,1.8893,1.5511
2025-06-16 14:43:56.616,1.8893,1.5543
2025-06-16 14:44:06.780,1.8894,1.5482
2025-06-16 14:44:16.927,1.8893,1.5461
2025-06-16 14:44:27.076,1.8894,1.5474
2025-06-16 14:44:37.230,1.8895,1.5503
2025-06-16 14:44:47.380,1.8894,1.55
2025-06-16 14:44:52.429,1.8894,1.5445
2025-06-16 14:44:57.488,1.8894,1.543
2025-06-16 14:45:07.636,1.8894,1.5454
2025-06-16 14:45:12.682,1.8894,1.5462
2025-06-16 14:45:17.724,1.8893,1.5473
2025-06-16 14:45:22.774,1.8893,1.545
2025-06-16 14:45:32.927,1.8893,1.5479
2025-06-16 14:45:37.977,1.8892,1.5451
2025-06-16 14:45:43.040,1.8891,1.5446
2025-06-16 14:45:53.194,1.8893,1.5418
2025-06-16 14:46:03.341,1.8893,1.5435
2025-06-16 14:46:13.495,1.8894,1.5385
2025-06-16 14:46:18.579,1.8894,1.543
2025-06-16 14:46:28.788,1.8894,1.544
2025-06-16 14:46:39.023,1.889,1.5438
2025-06-16 14:46:44.087,1.8894,1.5375
2025-06-16 14:46:49.138,1.8894,1.5438
2025-06-16 14:46:54.220,1.8894,1.5383
2025-06-16 14:47:04.375,1.8895,1.5379
2025-06-16 14:47:09.462,1.8893,1.5417
2025-06-16 14:47:14.509,1.8892,1.543
2025-06-16 14:47:19.583,1.8893,1.5376
2025-06-16 14:47:24.634,1.8893,1.537
2025-06-16 14:47:29.683,1.8892,1.5391
2025-06-16 14:47:34.735,1.8891,1.5362
2025-06-16 14:47:39.776,1.889,1.5347
2025-06-16 14:47:44.825,1.8891,1.5359
2025-06-16 14:47:49.908,1.889,1.5408
2025-06-16 14:47:54.950,1.889,1.5399
2025-06-16 14:48:15.298,1.8892,1.539
2025-06-16 14:48:20.345,1.8891,1.5398
2025-06-16 14:48:25.396,1.889,1.5384
2025-06-16 14:48:30.447,1.889,1.5381
2025-06-16 14:48:35.498,1.8889,1.5383
2025-06-16 14:48:40.552,1.8891,1.5408
2025-06-16 14:48:45.610,1.8891,1.5401
2025-06-16 14:49:00.864,1.8891,1.5408
2025-06-16 14:49:05.911,1.889,1.5273
2025-06-16 14:49:10.956,1.889,1.5402
2025-06-16 14:49:16.000,1.8889,1.5356
2025-06-16 14:49:21.045,1.889,1.5421
2025-06-16 14:49:26.114,1.8889,1.4884
2025-06-16 14:49:31.162,1.8889,1.5383
2025-06-16 14:49:36.211,1.8888,1.4628
2025-06-16 14:49:41.253,1.8889,1.4538
2025-06-16 14:49:46.296,1.8889,1.5068
2025-06-16 14:49:51.363,1.8888,1.4489
2025-06-16 14:49:56.411,1.8888,1.5272
2025-06-16 14:50:01.481,1.8887,1.5412
2025-06-16 14:50:06.523,1.8888,1.535
2025-06-16 14:50:11.574,1.8886,1.5321
2025-06-16 14:50:16.616,1.8888,1.5362
2025-06-16 14:50:21.688,1.8887,1.5345
2025-06-16 14:50:26.730,1.8888,1.5368
2025-06-16 14:50:31.775,1.8888,1.54
2025-06-16 14:50:36.824,1.8888,1.5381
2025-06-16 14:50:41.865,1.8886,1.5334
2025-06-16 14:50:46.907,1.8886,1.5373
2025-06-16 14:50:57.073,1.8888,1.5366
2025-06-16 14:51:07.223,1.8889,1.5323
2025-06-16 14:51:17.367,1.8889,1.532
2025-06-16 14:51:27.524,1.8889,1.5373
2025-06-16 14:51:37.673,1.8889,1.5326
2025-06-16 14:51:42.723,1.8889,1.5313
2025-06-16 14:51:47.770,1.8888,1.5367
2025-06-16 14:51:52.814,1.8888,1.5357
2025-06-16 14:51:57.864,1.8888,1.5345
2025-06-16 14:52:02.918,1.8888,1.5316
2025-06-16 14:52:07.966,1.8888,1.5315
2025-06-16 14:52:13.016,1.8888,1.5366
2025-06-16 14:52:18.089,1.8887,1.5324
2025-06-16 14:52:23.138,1.8887,1.5373
2025-06-16 14:52:28.231,1.8886,1.5376
2025-06-16 14:52:33.280,1.8886,1.5379
2025-06-16 14:52:38.333,1.8886,1.5388
2025-06-16 14:52:43.382,1.8886,1.5369
2025-06-16 14:52:48.435,1.8886,1.5344
2025-06-16 14:52:53.483,1.8886,1.5364
2025-06-16 14:53:08.731,1.8886,1.5424
2025-06-16 14:53:13.783,1.8884,1.5437
2025-06-16 14:53:29.035,1.8886,1.5393
2025-06-16 14:53:39.317,1.8888,1.4798
2025-06-16 14:53:49.474,1.8888,1.5256
2025-06-16 14:54:04.722,1.8888,1.5288
2025-06-16 14:54:09.781,1.8886,1.5516
2025-06-16 14:54:14.823,1.8886,1.5527
2025-06-16 14:54:19.875,1.8886,1.5531
2025-06-16 14:54:24.926,1.8885,1.5558
2025-06-16 14:54:40.215,1.8885,1.5075
2025-06-16 14:54:45.279,1.8883,1.4884
2025-06-16 14:54:55.437,1.8887,1.4643
2025-06-16 14:55:05.597,1.8886,1.4753
2025-06-16 14:55:10.650,1.8886,1.5153
2025-06-16 14:55:15.698,1.8886,1.5125
2025-06-16 14:55:20.752,1.8886,1.5259
2025-06-16 14:55:25.805,1.8886,1.5596
2025-06-16 14:55:30.851,1.8884,1.5613
2025-06-16 14:55:35.903,1.8884,1.5576
2025-06-16 14:55:40.947,1.8884,1.5566
2025-06-16 14:55:46.000,1.8884,1.5437
2025-06-16 14:55:51.050,1.8884,1.4999
2025-06-16 14:55:56.092,1.8884,1.4569
2025-06-16 14:56:01.142,1.8884,1.4554
2025-06-16 14:56:06.196,1.8883,1.4554
2025-06-16 14:56:11.251,1.8884,1.4578
2025-06-16 14:56:16.302,1.8883,1.4533
2025-06-16 14:56:21.365,1.8883,1.4519
2025-06-16 14:56:26.412,1.8883,1.4563
2025-06-16 14:56:31.463,1.8883,1.4518
2025-06-16 14:56:36.507,1.8882,1.4618
2025-06-16 14:56:41.564,1.8883,1.4663
2025-06-16 14:56:46.614,1.8882,1.4698
2025-06-16 14:56:51.667,1.8883,1.4978
2025-06-16 14:56:56.709,1.8881,1.5611
2025-06-16 14:57:01.751,1.8882,1.553
2025-06-16 14:57:06.845,1.8883,1.5634
2025-06-16 14:57:11.889,1.8881,1.5691
2025-06-16 14:57:16.938,1.8881,1.5638
2025-06-16 14:57:21.982,1.8883,1.5083
2025-06-16 14:57:32.127,1.8884,1.4516
2025-06-16 14:57:37.189,1.8883,1.4483
2025-06-16 14:57:42.240,1.8881,1.4476
2025-06-16 14:57:47.291,1.8882,1.4506
2025-06-16 14:57:52.337,1.8883,1.4638
2025-06-16 14:58:07.646,1.8883,1.5017
2025-06-16 14:58:12.695,1.8882,1.5704
2025-06-16 14:58:17.738,1.8881,1.5518
2025-06-16 14:58:22.784,1.888,1.5711
2025-06-16 14:58:27.830,1.8881,1.5024
2025-06-16 14:58:32.879,1.8881,1.5535
2025-06-16 14:58:37.941,1.8881,1.5691
2025-06-16 14:58:42.993,1.8881,1.5618
2025-06-16 14:58:48.035,1.8881,1.5621
2025-06-16 14:58:53.082,1.8881,1.5653
2025-06-16 14:58:58.127,1.8881,1.5653
2025-06-16 14:59:03.177,1.8881,1.5605
2025-06-16 14:59:08.245,1.8874,1.5614
2025-06-16 14:59:13.295,1.8879,1.5611
2025-06-16 14:59:23.454,1.888,1.5607
2025-06-16 14:59:28.513,1.8882,1.5558
2025-06-16 14:59:33.592,1.888,1.5571
2025-06-16 14:59:38.639,1.888,1.5577
2025-06-16 14:59:48.788,1.8882,1.5536
2025-06-16 14:59:58.971,1.8881,1.5496
2025-06-16 15:00:09.130,1.8883,1.549
2025-06-16 15:00:14.189,1.8883,1.5479
2025-06-16 15:00:19.240,1.8883,1.5516
2025-06-16 15:00:34.554,1.8882,1.5481
2025-06-16 15:00:39.623,1.8881,1.5451
2025-06-16 15:00:44.665,1.8881,1.5435
2025-06-16 15:00:54.816,1.8883,1.5428
2025-06-16 15:00:59.917,1.8868,1.5427
2025-06-16 15:01:04.964,1.8883,1.5409
2025-06-16 15:01:15.158,1.8881,1.5439
2025-06-16 15:01:25.316,1.8881,1.5433
2025-06-16 15:01:30.363,1.8881,1.5438
2025-06-16 15:01:35.431,1.888,1.5386
2025-06-16 15:01:40.485,1.8881,1.5393
2025-06-16 15:01:45.539,1.8879,1.5359
2025-06-16 15:01:50.601,1.888,1.5371
2025-06-16 15:01:55.650,1.8879,1.5412
2025-06-16 15:02:05.842,1.8879,1.5401
2025-06-16 15:02:10.887,1.8879,1.5342
2025-06-16 15:02:15.930,1.8878,1.5356
2025-06-16 15:02:20.983,1.8879,1.5354
2025-06-16 15:02:26.082,1.8878,1.5356
2025-06-16 15:02:31.131,1.8878,1.5388
2025-06-16 15:02:36.181,1.8878,1.5353
2025-06-16 15:02:41.223,1.8878,1.5354
2025-06-16 15:02:46.278,1.8878,1.5372
2025-06-16 15:02:51.328,1.8878,1.5344
2025-06-16 15:02:56.413,1.8877,1.5392
2025-06-16 15:03:01.455,1.8878,1.5394
2025-06-16 15:03:06.507,1.8877,1.5366
2025-06-16 15:03:11.571,1.8876,1.5359
2025-06-16 15:03:16.617,1.8877,1.5359
2025-06-16 15:03:21.669,1.8877,1.5388
2025-06-16 15:03:26.714,1.8876,1.5388
2025-06-16 15:03:31.762,1.8878,1.5355
2025-06-16 15:03:36.818,1.8876,1.5339
2025-06-16 15:03:41.866,1.8877,1.535
2025-06-16 15:03:46.918,1.8876,1.539
2025-06-16 15:03:57.092,1.8878,1.5364
2025-06-16 15:04:07.247,1.8877,1.5359
2025-06-16 15:04:12.296,1.8877,1.5361
2025-06-16 15:04:17.354,1.8876,1.538
2025-06-16 15:04:22.398,1.8876,1.5361
2025-06-16 15:04:27.442,1.8876,1.5336
2025-06-16 15:04:32.492,1.8876,1.5359
2025-06-16 15:04:42.643,1.8878,1.5364
2025-06-16 15:04:47.782,1.8877,1.5328
2025-06-16 15:04:52.828,1.8876,1.5384
2025-06-16 15:04:57.910,1.8876,1.5381
2025-06-16 15:05:02.957,1.8876,1.5335
2025-06-16 15:05:08.052,1.8875,1.5338
2025-06-16 15:05:13.128,1.8876,1.5378
2025-06-16 15:05:18.175,1.8874,1.5319
2025-06-16 15:05:23.242,1.8874,1.5361
2025-06-16 15:05:28.302,1.8874,1.5303
2025-06-16 15:05:33.351,1.8874,1.5305
2025-06-16 15:05:38.407,1.8876,1.5351
2025-06-16 15:05:43.474,1.8874,1.5274
2025-06-16 15:05:48.521,1.8874,1.5291
2025-06-16 15:05:53.573,1.8874,1.5285
2025-06-16 15:05:58.621,1.8874,1.5326
2025-06-16 15:06:08.769,1.8875,1.5335
2025-06-16 15:06:13.820,1.8875,1.5288
2025-06-16 15:06:18.865,1.8874,1.5291
2025-06-16 15:06:23.915,1.8875,1.5278
2025-06-16 15:06:34.134,1.8875,1.5257
2025-06-16 15:06:44.315,1.8876,1.5269
2025-06-16 15:07:04.716,1.8876,1.5307
2025-06-16 15:07:09.768,1.8876,1.5266
2025-06-16 15:07:14.809,1.8875,1.5273
2025-06-16 15:07:19.856,1.8875,1.529
2025-06-16 15:07:24.903,1.8874,1.5284
2025-06-16 15:07:35.059,1.8876,1.529
2025-06-16 15:07:45.303,1.8875,1.5266
2025-06-16 15:07:50.348,1.8875,1.5241
2025-06-16 15:07:55.399,1.8871,1.5227
2025-06-16 15:08:00.451,1.8874,1.5279
2025-06-16 15:08:05.493,1.8873,1.5254
2025-06-16 15:08:10.543,1.8874,1.5274
2025-06-16 15:08:15.591,1.8873,1.5261
2025-06-16 15:08:20.645,1.8873,1.5288
2025-06-16 15:08:25.688,1.8873,1.5278
2025-06-16 15:08:30.742,1.8873,1.525
2025-06-16 15:08:35.793,1.8872,1.5238
2025-06-16 15:08:40.844,1.8873,1.5104
2025-06-16 15:08:45.887,1.8873,1.4834
2025-06-16 15:08:50.938,1.8872,1.4436
2025-06-16 15:08:55.988,1.8873,1.4438
2025-06-16 15:09:01.041,1.8871,1.4869
2025-06-16 15:09:06.091,1.8872,1.5061
2025-06-16 15:09:11.134,1.8871,1.4966
2025-06-16 15:09:16.184,1.8871,1.4341
2025-06-16 15:09:26.326,1.8872,1.4267
2025-06-16 15:09:31.374,1.8871,1.4233
2025-06-16 15:09:36.416,1.8871,1.4222
2025-06-16 15:09:41.464,1.8871,1.4209
2025-06-16 15:09:46.518,1.8871,1.424
2025-06-16 15:09:51.561,1.8871,1.4234
2025-06-16 15:09:56.610,1.887,1.4238
2025-06-16 15:10:01.650,1.8871,1.4279
2025-06-16 15:10:11.805,1.887,1.4331
2025-06-16 15:10:16.849,1.887,1.4355
2025-06-16 15:10:21.891,1.8871,1.4404
2025-06-16 15:10:26.935,1.8871,1.4396
2025-06-16 15:10:37.087,1.8872,1.4388
2025-06-16 15:10:52.339,1.8873,1.4911
2025-06-16 15:11:07.621,1.8873,1.5332
2025-06-16 15:11:12.684,1.8873,1.4853
2025-06-16 15:11:17.741,1.8872,1.4567
2025-06-16 15:11:22.789,1.885,1.4571
2025-06-16 15:11:27.844,1.8872,1.4596
2025-06-16 15:11:32.891,1.8868,1.4685
2025-06-16 15:11:37.945,1.8871,1.5343
2025-06-16 15:11:42.996,1.8871,1.5623
2025-06-16 15:11:48.057,1.8869,1.5691
2025-06-16 15:11:53.109,1.8871,1.5668
2025-06-16 15:11:58.156,1.887,1.5663
2025-06-16 15:12:08.308,1.8871,1.565
2025-06-16 15:12:18.460,1.8872,1.5574
2025-06-16 15:12:28.616,1.8871,1.5586
2025-06-16 15:12:33.663,1.8872,1.5571
2025-06-16 15:12:38.703,1.8871,1.5543
2025-06-16 15:12:43.749,1.8872,1.5578
2025-06-16 15:12:48.811,1.8871,1.5571
2025-06-16 15:12:53.882,1.8871,1.5524
2025-06-16 15:12:58.925,1.8869,1.5512
2025-06-16 15:13:03.969,1.887,1.5541
2025-06-16 15:13:09.017,1.8869,1.5508
2025-06-16 15:13:14.124,1.8869,1.5507
2025-06-16 15:13:19.175,1.8871,1.5528
2025-06-16 15:13:29.410,1.8871,1.5544
2025-06-16 15:13:44.665,1.8872,1.5517
2025-06-16 15:13:49.789,1.8871,1.5464
2025-06-16 15:13:54.833,1.8871,1.5458
2025-06-16 15:13:59.884,1.8871,1.5499
2025-06-16 15:14:04.964,1.8871,1.5486
2025-06-16 15:14:10.026,1.887,1.5451
2025-06-16 15:14:15.074,1.887,1.5441
2025-06-16 15:14:20.115,1.8869,1.5349
2025-06-16 15:14:25.159,1.8868,1.5397
2025-06-16 15:14:30.202,1.8869,1.5364
2025-06-16 15:14:35.263,1.8868,1.53
2025-06-16 15:14:40.307,1.8868,1.5382
2025-06-16 15:14:45.350,1.8868,1.5418
2025-06-16 15:14:50.414,1.8868,1.538
2025-06-16 15:14:55.471,1.8867,1.5439
2025-06-16 15:15:00.521,1.8868,1.5403
2025-06-16 15:15:05.642,1.8868,1.5389
2025-06-16 15:15:10.696,1.8866,1.5386
2025-06-16 15:15:15.751,1.8868,1.5376
2025-06-16 15:15:20.798,1.8854,1.5425
2025-06-16 15:15:25.844,1.8867,1.5409
2025-06-16 15:15:30.897,1.8867,1.537
2025-06-16 15:15:35.982,1.8867,1.5416
2025-06-16 15:15:41.031,1.8867,1.5358
2025-06-16 15:15:46.076,1.8866,1.5415
2025-06-16 15:15:51.119,1.8866,1.5365
2025-06-16 15:15:56.191,1.8866,1.5394
2025-06-16 15:16:01.233,1.8866,1.5423
2025-06-16 15:16:06.277,1.8866,1.5146
2025-06-16 15:16:11.321,1.8866,1.467
2025-06-16 15:16:16.372,1.8865,1.4795
2025-06-16 15:16:21.416,1.8866,1.4674
2025-06-16 15:16:26.457,1.8866,1.5009
2025-06-16 15:16:31.523,1.8866,1.4943
2025-06-16 15:16:36.567,1.8865,1.4781
2025-06-16 15:16:41.621,1.8865,1.4633
2025-06-16 15:16:46.673,1.8865,1.4675
2025-06-16 15:16:51.725,1.8866,1.4764
2025-06-16 15:16:56.777,1.8865,1.4712
2025-06-16 15:17:01.829,1.8864,1.4812
2025-06-16 15:17:06.879,1.8865,1.4923
2025-06-16 15:17:11.932,1.8865,1.4912
2025-06-16 15:17:16.990,1.8864,1.5018
2025-06-16 15:17:22.036,1.8864,1.5424
2025-06-16 15:17:27.100,1.8864,1.5605
2025-06-16 15:17:32.170,1.8864,1.5633
2025-06-16 15:17:37.238,1.8864,1.5554
2025-06-16 15:17:42.295,1.8865,1.5589
2025-06-16 15:17:47.343,1.8864,1.5614
2025-06-16 15:17:52.394,1.8864,1.5569
2025-06-16 15:17:57.446,1.8864,1.5244
2025-06-16 15:18:02.583,1.8863,1.5026
2025-06-16 15:18:07.659,1.8864,1.5282
2025-06-16 15:18:22.910,1.8864,1.4606
2025-06-16 15:18:27.961,1.8864,1.4639
2025-06-16 15:18:33.010,1.8864,1.4601
2025-06-16 15:18:38.063,1.8861,1.4607
2025-06-16 15:18:43.116,1.8864,1.4699
2025-06-16 15:18:48.157,1.8864,1.4718
2025-06-16 15:18:53.207,1.8864,1.5071
2025-06-16 15:19:03.356,1.8864,1.4721
2025-06-16 15:19:08.403,1.8863,1.4674
2025-06-16 15:19:13.446,1.8863,1.4677
2025-06-16 15:19:18.500,1.8863,1.4709
2025-06-16 15:19:23.548,1.8862,1.4823
2025-06-16 15:19:48.992,1.8864,1.5264
2025-06-16 15:19:59.260,1.8864,1.5709
2025-06-16 15:20:04.305,1.8866,1.5696
2025-06-16 15:20:09.353,1.8865,1.5706
2025-06-16 15:20:19.499,1.8849,1.5681
2025-06-16 15:20:34.750,1.8866,1.5616
2025-06-16 15:20:50.076,1.8865,1.5246
2025-06-16 15:20:55.131,1.8864,1.5593
2025-06-16 15:21:00.173,1.8864,1.5546
2025-06-16 15:21:05.223,1.8864,1.5574
2025-06-16 15:21:10.269,1.8864,1.5519
2025-06-16 15:21:15.322,1.8864,1.5499
2025-06-16 15:21:20.411,1.8863,1.5535
2025-06-16 15:21:25.465,1.8863,1.5511
2025-06-16 15:21:35.625,1.8862,1.5504
2025-06-16 15:21:40.685,1.8863,1.5474
2025-06-16 15:21:45.730,1.8862,1.547
2025-06-16 15:21:50.795,1.8862,1.5481
2025-06-16 15:21:55.841,1.8862,1.5479
2025-06-16 15:22:00.888,1.8861,1.5469
2025-06-16 15:22:05.937,1.8863,1.5426
2025-06-16 15:22:11.004,1.8862,1.5461
2025-06-16 15:22:16.046,1.8862,1.5446
2025-06-16 15:22:21.096,1.8861,1.5419
2025-06-16 15:22:26.149,1.8862,1.5398
2025-06-16 15:22:31.236,1.8862,1.5386
2025-06-16 15:22:36.282,1.8861,1.5403
2025-06-16 15:22:41.338,1.8861,1.5428
2025-06-16 15:22:46.389,1.8861,1.5399
2025-06-16 15:22:51.439,1.8861,1.5378
2025-06-16 15:22:56.482,1.8861,1.5359
2025-06-16 15:23:01.560,1.886,1.5334
2025-06-16 15:23:06.608,1.8861,1.5344
2025-06-16 15:23:11.658,1.8861,1.5351
2025-06-16 15:23:16.710,1.8859,1.5386
2025-06-16 15:23:21.763,1.8859,1.5281
2025-06-16 15:23:26.833,1.8859,1.5374
2025-06-16 15:23:31.891,1.8859,1.5321
2025-06-16 15:23:36.938,1.8859,1.5366
2025-06-16 15:23:41.989,1.8859,1.5319
2025-06-16 15:23:47.077,1.886,1.5312
2025-06-16 15:23:52.147,1.8861,1.5349
2025-06-16 15:24:02.301,1.8861,1.5339
2025-06-16 15:24:12.447,1.886,1.5327
2025-06-16 15:24:17.494,1.886,1.5265
2025-06-16 15:24:22.536,1.886,1.5266
2025-06-16 15:24:27.585,1.8859,1.5292
2025-06-16 15:24:32.630,1.8859,1.528
2025-06-16 15:24:37.703,1.886,1.5306
2025-06-16 15:24:42.752,1.8858,1.5331
2025-06-16 15:24:47.802,1.8859,1.5293
2025-06-16 15:24:52.847,1.8859,1.5306
2025-06-16 15:24:57.900,1.8858,1.5279
2025-06-16 15:25:02.959,1.8859,1.5298
2025-06-16 15:25:13.110,1.8858,1.5316
2025-06-16 15:25:18.161,1.8857,1.5338
2025-06-16 15:25:23.210,1.8858,1.534
2025-06-16 15:25:28.260,1.8858,1.5346
2025-06-16 15:25:33.308,1.8858,1.5346
2025-06-16 15:25:38.356,1.8857,1.533
